frequency,Dynamic_njobs50_mode0_L2_norm_flow_time,Dynamic_njobs50_mode0_maximum_flow_time,Dynamic_njobs50_mode1_L2_norm_flow_time,Dynamic_njobs50_mode1_maximum_flow_time,Dynamic_njobs50_mode2_L2_norm_flow_time,Dynamic_njobs50_mode2_maximum_flow_time,Dynamic_njobs50_mode4_L2_norm_flow_time,Dynamic_njobs50_mode4_maximum_flow_time,Dynamic_njobs50_mode8_L2_norm_flow_time,Dynamic_njobs50_mode8_maximum_flow_time,Dynamic_njobs50_mode16_L2_norm_flow_time,Dynamic_njobs50_mode16_maximum_flow_time
8,105604.311792,65189.000000,106758.528727,65189.000000,105614.260174,65189.000000,105604.311792,65189.000000,105604.311792,65189.000000,105604.311792,65189.000000
16,133102.636097,89620.000000,129364.635156,58118.000000,133125.594868,89620.000000,133102.636097,89620.000000,133102.636097,89620.000000,133102.636097,89620.000000
8192,170829.486544,67706.000000,173778.619729,62160.000000,170829.486544,67706.000000,170829.486544,67706.000000,170829.486544,67706.000000,170829.486544,67706.000000
32,189621.852707,161859.000000,188596.259242,115238.000000,189621.852707,161859.000000,189621.852707,161859.000000,189621.852707,161859.000000,189621.852707,161859.000000
4,411488.274132,297601.000000,374712.124509,191247.000000,411488.274132,297601.000000,411488.274132,297601.000000,411488.274132,297601.000000,411488.274132,297601.000000
2048,414324.453310,214905.000000,496352.932496,134549.000000,414324.453310,214905.000000,414324.453310,214905.000000,414324.453310,214905.000000,414324.453310,214905.000000
2,245242.209711,228738.000000,935721.477760,111862.000000,245242.209711,228738.000000,245242.209711,228738.000000,245242.209711,228738.000000,245242.209711,228738.000000
4096,451830.047326,234711.000000,465095.971475,174776.000000,454489.345386,234711.000000,451830.047326,234711.000000,451830.047326,234711.000000,451830.047326,234711.000000
65536,662957.294710,228535.000000,665251.097308,211475.000000,663047.815104,228535.000000,662957.294710,228535.000000,662957.294710,228535.000000,662957.294710,228535.000000
32768,506656.607659,259542.000000,986829.844626,205039.000000,506656.607659,259542.000000,506656.607659,259542.000000,506656.607659,259542.000000,506656.607659,259542.000000
256,390298.466051,244135.000000,882248.051811,145167.000000,390514.881674,244135.000000,390298.466051,244135.000000,390298.466051,244135.000000,390298.466051,244135.000000
128,647550.493194,310143.000000,831488.005708,273818.000000,647550.493194,310143.000000,647550.493194,310143.000000,647550.493194,310143.000000,647550.493194,310143.000000
16384,368364.534208,259886.000000,1226203.568459,136914.000000,775115.786322,209353.000000,368364.534208,259886.000000,368364.534208,259886.000000,368364.534208,259886.000000
1024,390657.595856,278321.000000,1426587.287297,183901.000000,1031714.197579,183901.000000,390657.595856,278321.000000,390657.595856,278321.000000,390657.595856,278321.000000
512,512522.773022,311550.000000,1370845.663939,263014.000000,512522.773022,311550.000000,512522.773022,311550.000000,512522.773022,311550.000000,512522.773022,311550.000000
64,417901.039190,289629.000000,1035385.612829,245862.000000,417901.039190,289629.000000,417901.039190,289629.000000,417901.039190,289629.000000,417901.039190,289629.000000
