arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
40,300.000000,150,32381123.116792,32381123.116792,32381123.116792,32381123.116792,32381123.116792,32381123.116792,32381123.116792,32381123.116792
40,1500.000000,600,180692668.152793,180692668.152793,180692668.152793,180692668.152793,180692668.152793,180692668.152793,180692668.152793,180692668.152793
40,8000.000000,3000,985502483.338804,985502483.338804,985502483.338804,985502483.338804,985502483.338804,985502483.338804,985502483.338804,985502483.338804
40,13.000000,262144,39641475.373982,38621337.701830,38621337.701830,38621337.701830,38621337.701830,38621337.701830,38621337.701830,38621337.701830
40,15.300000,32768,59044264.221062,58612486.212839,58612486.212839,58612486.212839,58612486.212839,58612486.212839,58612486.212839,58612486.212839
40,19.700000,4096,94774286.625281,94774286.625281,94774286.625281,94774286.625281,94774286.625281,94774286.625281,94774286.625281,94774286.625281
40,32.300000,512,165689641.894989,165689641.894989,165689641.894989,165689641.894989,165689641.894989,165689641.894989,165689641.894989,165689641.894989
40,90.000000,36,222578477.222341,223893133.612676,224486815.320923,219433392.534578,231841415.023428,234502688.207585,233874147.281225,232070245.845601
40,90.000000,27,230942447.106025,233254547.812656,234090459.576573,234090459.576573,234090459.576573,234014470.941073,233588132.010291,234090459.576573
40,90.000000,18,235812626.844976,235812626.844976,235812626.844976,235812626.844976,235812626.844976,235812626.844976,235812626.844976,235812626.844976
