arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
34,300.000000,150,32669157.617204,32669157.617204,32669157.617204,32669157.617204,32669157.617204,32669157.617204,32669157.617204,32669157.617204
34,8000.000000,3000,992543628.725000,992543628.725000,992543628.725000,992543628.725000,992543628.725000,992543628.725000,992543628.725000,992543628.725000
34,1500.000000,600,180756959.326047,180756959.326047,180756959.326047,180756959.326047,180756959.326047,180756959.326047,180756959.326047,180756959.326047
34,13.000000,262144,48729221.745139,48595182.543723,48595182.543723,48595182.543723,48595182.543723,48595182.543723,48595182.543723,48595182.543723
34,15.300000,32768,73161973.898012,71393664.463472,71393664.463472,71393664.463472,71393664.463472,71393664.463472,71393664.463472,71393664.463472
34,19.700000,4096,105310534.584266,105310534.584266,105310534.584266,105310534.584266,105310534.584266,105310534.584266,105310534.584266,105310534.584266
34,32.300000,512,185544594.849573,185544594.849573,185544594.849573,185544594.849573,185544594.849573,185544594.849573,185544594.849573,185544594.849573
34,90.000000,36,248538634.685900,249434278.737143,250538541.348161,250745875.937240,250901487.195511,250896634.230925,250901489.196895,250918230.823915
34,90.000000,27,253391073.987223,253993549.282317,256511268.062186,257945837.286739,259746554.196514,258172912.023689,260806782.043677,259693184.426969
34,90.000000,18,261781389.700554,261963917.499468,261963917.499468,261963917.499468,261963917.499468,261963917.499468,261963917.499468,261963917.499468
