arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
38,300.000000,150,32263151.255732,32263151.255732,32263151.255732,32263151.255732,32263151.255732,32263151.255732,32263151.255732,32263151.255732
38,8000.000000,3000,992050247.369040,992050247.369040,992050247.369040,992050247.369040,992050247.369040,992050247.369040,992050247.369040,992050247.369040
38,1500.000000,600,181528601.632796,181528601.632796,181528601.632796,181528601.632796,181528601.632796,181528601.632796,181528601.632796,181528601.632796
38,13.000000,262144,41457079.025663,41111816.896871,41111816.896871,41111816.896871,41111816.896871,41111816.896871,41111816.896871,41111816.896871
38,15.300000,32768,61367426.892320,61367426.892320,61367426.892320,61367426.892320,61367426.892320,61367426.892320,61367426.892320,61367426.892320
38,19.700000,4096,98116820.588089,98116820.588089,98116820.588089,98116820.588089,98116820.588089,98116820.588089,98116820.588089,98116820.588089
38,32.300000,512,172763852.411204,172763852.411204,172763852.411204,172763852.411204,172763852.411204,172763852.411204,172763852.411204,172763852.411204
38,90.000000,36,228647677.970035,228208898.313808,228435482.209494,228286311.427085,226762796.460036,236876261.438872,236078506.481937,226527978.972653
38,90.000000,27,237467384.607897,239378679.002225,241480277.392778,241480277.392778,241479775.618551,241335329.515337,240667968.299617,241480277.392778
38,90.000000,18,242883838.046628,242932410.615675,242932410.615675,242932410.615675,242932410.615675,242932410.615675,242932410.615675,242932410.615675
