arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
38,1500.000000,600,179551071.617474,179551071.617474,179551071.617474,179551071.617474,179551071.617474,179551071.617474,179551071.617474,179551071.617474
38,8000.000000,3000,996491167.497483,996491167.497483,996491167.497483,996491167.497483,996491167.497483,996491167.497483,996491167.497483,996491167.497483
38,300.000000,150,32189072.191614,32189072.191614,32189072.191614,32189072.191614,32189072.191614,32189072.191614,32189072.191614,32189072.191614
38,13.000000,262144,43606438.463083,43400552.503245,43400552.503245,43400552.503245,43400552.503245,43400552.503245,43400552.503245,43400552.503245
38,15.300000,32768,62674954.009493,62674954.009493,62674954.009493,62674954.009493,62674954.009493,62674954.009493,62674954.009493,62674954.009493
38,19.700000,4096,95705942.476563,95566183.141456,95566183.141456,95566183.141456,95566183.141456,95566183.141456,95566183.141456,95566183.141456
38,32.300000,512,173279892.909366,173279892.909366,173279892.909366,173279892.909366,173279892.909366,173279892.909366,173279892.909366,173279892.909366
38,90.000000,36,232875758.323981,233189133.439163,232591403.396879,232471955.019875,232582903.076532,240615611.257555,240669995.492957,232059950.809124
38,90.000000,27,238969110.907313,240853551.394364,241930522.512236,242510512.049759,242510512.049759,242351654.217425,241783756.846925,242510512.049759
38,90.000000,18,241352450.102871,241352450.102871,241352450.102871,241352450.102871,241352450.102871,241352450.102871,241352450.102871,241352450.102871
