arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
26,8000.000000,3000,999980944.440661,999980944.440661,999980944.440661,999980944.440661,999980944.440661,999980944.440661,999980944.440661,999980944.440661
26,300.000000,150,33001743.824125,33001743.824125,33001743.824125,33001743.824125,33001743.824125,33001743.824125,33001743.824125,33001743.824125
26,1500.000000,600,181442899.200594,181442899.200594,181442899.200594,181442899.200594,181442899.200594,181442899.200594,181442899.200594,181442899.200594
26,13.000000,262144,67698694.054945,67698694.054945,67698694.054945,67698694.054945,67698694.054945,67698694.054945,67698694.054945,67698694.054945
26,15.300000,32768,88185423.176506,88185423.176506,88185423.176506,88185423.176506,88185423.176506,88185423.176506,88185423.176506,88185423.176506
26,19.700000,4096,126357956.835641,126357956.835641,126357956.835641,126357956.835641,126357956.835641,126357956.835641,126357956.835641,126357956.835641
26,90.000000,36,273535102.865907,273535102.865907,273535102.865907,273535102.865907,273535102.865907,273535102.865907,273535102.865907,273535102.865907
26,90.000000,27,285904467.172590,286378897.566633,286511608.000085,286614862.256913,286614862.256913,286614862.256913,286614862.256913,286614862.256913
26,32.300000,512,205463873.450184,205463873.450184,205463873.450184,205463873.450184,205463873.450184,205463873.450184,205463873.450184,205463873.450184
26,90.000000,18,291925326.165714,295955672.974859,296503567.707853,297439070.352618,297438924.139428,297317350.771867,296095212.399159,297439102.094232
