arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
32,8000.000000,3000,992193823.580853,992193823.580853,992193823.580853,992193823.580853,992193823.580853,992193823.580853,992193823.580853,992193823.580853
32,1500.000000,600,179817319.180107,179817319.180107,179817319.180107,179817319.180107,179817319.180107,179817319.180107,179817319.180107,179817319.180107
32,300.000000,150,33402960.418257,33402960.418257,33402960.418257,33402960.418257,33402960.418257,33402960.418257,33402960.418257,33402960.418257
32,13.000000,262144,54572442.769696,54572442.769696,54572442.769696,54572442.769696,54572442.769696,54572442.769696,54572442.769696,54572442.769696
32,15.300000,32768,75533275.047818,75533275.047818,75533275.047818,75533275.047818,75533275.047818,75533275.047818,75533275.047818,75533275.047818
32,19.700000,4096,112414081.488547,112414081.488547,112414081.488547,112414081.488547,112414081.488547,112414081.488547,112414081.488547,112414081.488547
32,32.300000,512,186393045.176442,186393045.176442,186393045.176442,186393045.176442,186393045.176442,186393045.176442,186393045.176442,186393045.176442
32,90.000000,36,256141663.527068,256488637.741506,256803955.225332,256883010.694643,256886165.306495,256883010.694643,256883010.694643,256883010.694643
32,90.000000,27,264741550.108647,264714476.865187,262586533.372770,261630060.769801,260377039.351043,270559500.531884,270410073.884652,260328747.423021
32,90.000000,18,269239632.201662,269354957.572313,269451726.600728,269451726.600728,269451726.600728,269451726.600728,269451726.600728,269451726.600728
