arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
26,1500.000000,600,183626629.036172,183626629.036172,183626629.036172,183626629.036172,183626629.036172,183626629.036172,183626629.036172,183626629.036172
26,300.000000,150,33132643.285654,33132643.285654,33132643.285654,33132643.285654,33132643.285654,33132643.285654,33132643.285654,33132643.285654
26,8000.000000,3000,987311969.674602,987311969.674602,987311969.674602,987311969.674602,987311969.674602,987311969.674602,987311969.674602,987311969.674602
26,13.000000,262144,66564979.181574,66564979.181574,66564979.181574,66564979.181574,66564979.181574,66564979.181574,66564979.181574,66564979.181574
26,15.300000,32768,87278624.694896,87278624.694896,87278624.694896,87278624.694896,87278624.694896,87278624.694896,87278624.694896,87278624.694896
26,19.700000,4096,124045954.260282,124045954.260282,124045954.260282,124045954.260282,124045954.260282,124045954.260282,124045954.260282,124045954.260282
26,90.000000,36,273715660.910141,273715660.910141,273715660.910141,273715660.910141,273715660.910141,273715660.910141,273715660.910141,273715660.910141
26,90.000000,27,285103296.166789,285552603.657426,285696656.163526,285696656.163526,285696656.163526,285696656.163526,285696656.163526,285696656.163526
26,90.000000,18,292184503.452834,291719557.567759,297083033.898618,297860662.993060,297860469.959140,297798621.722183,297322506.870387,297860704.432681
26,32.300000,512,206339376.504805,206339376.504805,206339376.504805,206339376.504805,206339376.504805,206339376.504805,206339376.504805,206339376.504805
