arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
34,300.000000,150,32176900.537770,32176900.537770,32176900.537770,32176900.537770,32176900.537770,32176900.537770,32176900.537770,32176900.537770
34,8000.000000,3000,994466805.451427,994466805.451427,994466805.451427,994466805.451427,994466805.451427,994466805.451427,994466805.451427,994466805.451427
34,1500.000000,600,181719050.911078,181719050.911078,181719050.911078,181719050.911078,181719050.911078,181719050.911078,181719050.911078,181719050.911078
34,13.000000,262144,50446687.315309,50180576.012017,50180576.012017,50180576.012017,50180576.012017,50180576.012017,50180576.012017,50180576.012017
34,15.300000,32768,70217499.497529,69390745.793799,69390745.793799,69390745.793799,69390745.793799,69390745.793799,69390745.793799,69390745.793799
34,19.700000,4096,107108941.307453,107108941.307453,107108941.307453,107108941.307453,107108941.307453,107108941.307453,107108941.307453,107108941.307453
34,32.300000,512,185280503.438925,185280503.438925,185280503.438925,185280503.438925,185280503.438925,185280503.438925,185280503.438925,185280503.438925
34,90.000000,36,248848495.177871,249527734.324624,250703728.441082,251255791.048227,251274279.901739,251252038.223135,251252038.223135,251257814.567161
34,90.000000,27,253291098.921150,249381201.600255,255740952.274317,257405178.426879,259717281.883133,258696962.804756,261093097.961019,259715594.162955
34,90.000000,18,261516132.895515,261592882.214976,261592882.214976,261592882.214976,261592882.214976,261592882.214976,261592882.214976,261592882.214976
