arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
36,1500.000000,600,180057721.804465,180057721.804465,180057721.804465,180057721.804465,180057721.804465,180057721.804465,180057721.804465,180057721.804465
36,8000.000000,3000,988150457.399033,988150457.399033,988150457.399033,988150457.399033,988150457.399033,988150457.399033,988150457.399033,988150457.399033
36,300.000000,150,32277028.818624,32277028.818624,32277028.818624,32277028.818624,32277028.818624,32277028.818624,32277028.818624,32277028.818624
36,13.000000,262144,46782488.785207,46689905.976699,46689905.976699,46689905.976699,46689905.976699,46689905.976699,46689905.976699,46689905.976699
36,15.300000,32768,67497217.834398,67453795.247114,67453795.247114,67453795.247114,67453795.247114,67453795.247114,67453795.247114,67453795.247114
36,19.700000,4096,102173519.672687,102173519.672687,102173519.672687,102173519.672687,102173519.672687,102173519.672687,102173519.672687,102173519.672687
36,32.300000,512,178703959.013427,178703959.013427,178703959.013427,178703959.013427,178703959.013427,178703959.013427,178703959.013427,178703959.013427
36,90.000000,36,238998183.666407,240684046.082685,241120397.836213,242333656.221612,243573820.873933,244373746.908398,244373746.908398,243447334.151442
36,90.000000,27,246380921.038544,248180261.057502,250612776.530396,252122200.469669,252121893.223042,251810168.768832,249026687.568595,252122051.386858
36,90.000000,18,251661741.036938,251661741.036938,251661741.036938,251661741.036938,251661741.036938,251661741.036938,251661741.036938,251661741.036938
