arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
24,300.000000,150,33448772.520759,33448772.520759,33448772.520759,33448772.520759,33448772.520759,33448772.520759,33448772.520759,33448772.520759
24,1500.000000,600,180145780.695551,180145780.695551,180145780.695551,180145780.695551,180145780.695551,180145780.695551,180145780.695551,180145780.695551
24,8000.000000,3000,984102786.054044,984102786.054044,984102786.054044,984102786.054044,984102786.054044,984102786.054044,984102786.054044,984102786.054044
24,13.000000,262144,73119055.737089,73119055.737089,73119055.737089,73119055.737089,73119055.737089,73119055.737089,73119055.737089,73119055.737089
24,15.300000,32768,92962080.017070,92962080.017070,92962080.017070,92962080.017070,92962080.017070,92962080.017070,92962080.017070,92962080.017070
24,19.700000,4096,128673859.350713,128673859.350713,128673859.350713,128673859.350713,128673859.350713,128673859.350713,128673859.350713,128673859.350713
24,90.000000,36,280719623.823775,280719623.823775,280719623.823775,280719623.823775,280719623.823775,280719623.823775,280719623.823775,280719623.823775
24,90.000000,27,293033882.923156,293337335.822109,293337335.822109,293337335.822109,293337335.822109,293337335.822109,293337335.822109,293337335.822109
24,90.000000,18,303639253.462067,300905100.291649,300349141.385410,299760823.997395,299126951.236345,306850590.724266,306866027.106914,299448955.253030
24,32.300000,512,210707007.190574,210707007.190574,210707007.190574,210707007.190574,210707007.190574,210707007.190574,210707007.190574,210707007.190574
