arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
34,8000.000000,3000,991597531.799297,991597531.799297,991597531.799297,991597531.799297,991597531.799297,991597531.799297,991597531.799297,991597531.799297
34,1500.000000,600,181617522.307217,181617522.307217,181617522.307217,181617522.307217,181617522.307217,181617522.307217,181617522.307217,181617522.307217
34,300.000000,150,32683587.145391,32683587.145391,32683587.145391,32683587.145391,32683587.145391,32683587.145391,32683587.145391,32683587.145391
34,13.000000,262144,49261975.107966,48976176.086835,48976176.086835,48976176.086835,48976176.086835,48976176.086835,48976176.086835,48976176.086835
34,15.300000,32768,72254597.450242,72341253.356639,72254597.450242,72254597.450242,72254597.450242,72254597.450242,72254597.450242,72254597.450242
34,19.700000,4096,105789888.251396,105789888.251396,105789888.251396,105789888.251396,105789888.251396,105789888.251396,105789888.251396,105789888.251396
34,32.300000,512,185118630.587581,185118630.587581,185118630.587581,185118630.587581,185118630.587581,185118630.587581,185118630.587581,185118630.587581
34,90.000000,36,248180766.986491,249228152.380088,249812620.663834,250162368.259070,250192863.014537,250162368.259070,250162368.259070,250162368.259070
34,90.000000,27,250564214.582836,249291863.745142,255302107.176572,257963886.701016,259389001.080547,257768646.928945,260766219.894944,259397687.869689
34,90.000000,18,261134402.564411,261325162.992179,261325162.992179,261325162.992179,261325162.992179,261325162.992179,261325162.992179,261325162.992179
