arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
38,300.000000,150,32532954.777564,32532954.777564,32532954.777564,32532954.777564,32532954.777564,32532954.777564,32532954.777564,32532954.777564
38,1500.000000,600,181958954.344282,181958954.344282,181958954.344282,181958954.344282,181958954.344282,181958954.344282,181958954.344282,181958954.344282
38,8000.000000,3000,982790668.502801,982790668.502801,982790668.502801,982790668.502801,982790668.502801,982790668.502801,982790668.502801,982790668.502801
38,13.000000,262144,44773960.480017,44084639.588818,43811536.314667,43811536.314667,43811536.314667,43811536.314667,43811536.314667,43811536.314667
38,15.300000,32768,63539156.549133,63539156.549133,63433618.033127,63433618.033127,63433618.033127,63433618.033127,63433618.033127,63433618.033127
38,19.700000,4096,97310011.818507,97310011.818507,97310011.818507,97310011.818507,97310011.818507,97310011.818507,97310011.818507,97310011.818507
38,32.300000,512,172707970.633825,172707970.633825,172707970.633825,172707970.633825,172707970.633825,172707970.633825,172707970.633825,172707970.633825
38,90.000000,36,231180429.290147,229848175.890837,228574279.785002,231074626.527570,230836537.234429,239812856.554310,239763193.214735,231849959.747408
38,90.000000,27,239990418.570450,242060807.289142,244414690.535068,244414673.393424,244414429.967005,244184236.699965,243597307.387336,244414690.430910
38,90.000000,18,241439700.194748,241439700.194748,241439700.194748,241439700.194748,241439700.194748,241439700.194748,241439700.194748,241439700.194748
