arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
38,8000.000000,3000,981249103.822083,981249103.822083,981249103.822083,981249103.822083,981249103.822083,981249103.822083,981249103.822083,981249103.822083
38,300.000000,150,32241940.322512,32241940.322512,32241940.322512,32241940.322512,32241940.322512,32241940.322512,32241940.322512,32241940.322512
38,1500.000000,600,180890732.843670,180890732.843670,180890732.843670,180890732.843670,180890732.843670,180890732.843670,180890732.843670,180890732.843670
38,13.000000,262144,43660406.908881,43781254.048328,43660406.908881,43660406.908881,43660406.908881,43660406.908881,43660406.908881,43660406.908881
38,15.300000,32768,63482664.172123,63294117.195631,63294117.195631,63294117.195631,63294117.195631,63294117.195631,63294117.195631,63294117.195631
38,19.700000,4096,98092633.992041,97882829.523786,97882829.523786,97882829.523786,97882829.523786,97882829.523786,97882829.523786,97882829.523786
38,32.300000,512,172846045.860188,172846045.860188,172846045.860188,172846045.860188,172846045.860188,172846045.860188,172846045.860188,172846045.860188
38,90.000000,36,230207228.086346,229869090.101436,229886546.871054,228838563.445378,230897563.652524,238297940.488531,238214797.812430,230941132.025886
38,90.000000,27,238184889.167247,239681233.437301,242424380.983171,242842733.992503,242842733.992503,242677493.228785,241931983.233473,242842769.782138
38,90.000000,18,240647952.862775,240726616.216111,240726616.216111,240726616.216111,240726616.216111,240726616.216111,240726616.216111,240726616.216111
