arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
40,8000.000000,3000,987278512.884606,987278512.884606,987278512.884606,987278512.884606,987278512.884606,987278512.884606,987278512.884606,987278512.884606
40,300.000000,150,32114240.361238,32114240.361238,32114240.361238,32114240.361238,32114240.361238,32114240.361238,32114240.361238,32114240.361238
40,1500.000000,600,181552543.289792,181552543.289792,181552543.289792,181552543.289792,181552543.289792,181552543.289792,181552543.289792,181552543.289792
40,13.000000,262144,39003226.875458,39003226.875458,39003226.875458,39003226.875458,39003226.875458,39003226.875458,39003226.875458,39003226.875458
40,15.300000,32768,58363187.063339,57739035.152693,57739035.152693,57739035.152693,57739035.152693,57739035.152693,57739035.152693,57739035.152693
40,19.700000,4096,93744250.531528,93744250.531528,93744250.531528,93744250.531528,93744250.531528,93744250.531528,93744250.531528,93744250.531528
40,32.300000,512,169287311.075082,169287311.075082,169287311.075082,169287311.075082,169287311.075082,169287311.075082,169287311.075082,169287311.075082
40,90.000000,36,222017785.518478,222829653.560540,219731515.482091,218624136.549175,218144467.234651,233478730.985754,232681989.244190,230001733.908679
40,90.000000,27,230334851.001532,232209910.325891,233421906.274260,233421906.274260,233421906.274260,233324260.272303,233021117.887197,233421906.274260
40,90.000000,18,232055606.632597,232055606.632597,232055606.632597,232055606.632597,232055606.632597,232055606.632597,232055606.632597,232055606.632597
