arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
40,8000.000000,3000,989762354.215547,989762354.215547,989762354.215547,989762354.215547,989762354.215547,989762354.215547,989762354.215547,989762354.215547
40,300.000000,150,31916374.544898,31916374.544898,31916374.544898,31916374.544898,31916374.544898,31916374.544898,31916374.544898,31916374.544898
40,1500.000000,600,177885830.957557,177885830.957557,177885830.957557,177885830.957557,177885830.957557,177885830.957557,177885830.957557,177885830.957557
40,13.000000,262144,38958207.543300,38648443.299182,38648443.299182,38648443.299182,38648443.299182,38648443.299182,38648443.299182,38648443.299182
40,15.300000,32768,57403868.124852,57292482.165373,57292482.165373,57292482.165373,57292482.165373,57292482.165373,57292482.165373,57292482.165373
40,19.700000,4096,92746873.019971,92746873.019971,92746873.019971,92746873.019971,92746873.019971,92746873.019971,92746873.019971,92746873.019971
40,32.300000,512,168969289.139978,168969289.139978,168969289.139978,168969289.139978,168969289.139978,168969289.139978,168969289.139978,168969289.139978
40,90.000000,36,222297363.243196,224285285.571861,224810227.427518,228329866.695628,233379850.031421,234183387.810419,234185962.120962,233311627.892962
40,90.000000,27,230182414.765576,231726771.980413,232334416.388844,232334416.388844,232334199.753376,232252775.319534,231852101.786124,232334416.388844
40,90.000000,18,231737506.562895,231737506.562895,231737506.562895,231737506.562895,231737506.562895,231737506.562895,231737506.562895,231737506.562895
