arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
32,1500.000000,600,182981841.021086,182981841.021086,182981841.021086,182981841.021086,182981841.021086,182981841.021086,182981841.021086,182981841.021086
32,300.000000,150,32716995.011372,32716995.011372,32716995.011372,32716995.011372,32716995.011372,32716995.011372,32716995.011372,32716995.011372
32,8000.000000,3000,993414854.301820,993414854.301820,993414854.301820,993414854.301820,993414854.301820,993414854.301820,993414854.301820,993414854.301820
32,13.000000,262144,54657561.271598,54417264.403259,54417264.403259,54417264.403259,54417264.403259,54417264.403259,54417264.403259,54417264.403259
32,15.300000,32768,74404314.708866,74404314.708866,74404314.708866,74404314.708866,74404314.708866,74404314.708866,74404314.708866,74404314.708866
32,19.700000,4096,113089807.160067,112805884.885610,112805884.885610,112805884.885610,112805884.885610,112805884.885610,112805884.885610,112805884.885610
32,32.300000,512,191693297.105315,191693297.105315,191693297.105315,191693297.105315,191693297.105315,191693297.105315,191693297.105315,191693297.105315
32,90.000000,36,256363234.443115,257076378.136485,257441049.906811,257441049.906811,257454020.936040,257441049.906811,257441049.906811,257441049.906811
32,90.000000,27,264926979.223807,262729276.771598,265267234.682752,265806462.596036,268224484.344804,270940544.410577,270960211.314514,269167864.590078
32,90.000000,18,271345217.035135,271479714.213975,271479714.213975,271479714.213975,271479714.213975,271479714.213975,271479714.213975,271479714.213975
