arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
22,1500.000000,600,179356942.786817,179356942.786817,179356942.786817,179356942.786817,179356942.786817,179356942.786817,179356942.786817,179356942.786817
22,300.000000,150,33501258.318198,33501258.318198,33501258.318198,33501258.318198,33501258.318198,33501258.318198,33501258.318198,33501258.318198
22,8000.000000,3000,989145216.556360,989145216.556360,989145216.556360,989145216.556360,989145216.556360,989145216.556360,989145216.556360,989145216.556360
22,13.000000,262144,76155688.038760,76155688.038760,76155688.038760,76155688.038760,76155688.038760,76155688.038760,76155688.038760,76155688.038760
22,15.300000,32768,97620202.876055,97620202.876055,97620202.876055,97620202.876055,97620202.876055,97620202.876055,97620202.876055,97620202.876055
22,19.700000,4096,138632332.844759,138632332.844759,138632332.844759,138632332.844759,138632332.844759,138632332.844759,138632332.844759,138632332.844759
22,90.000000,36,285434266.445815,285434266.445815,285434266.445815,285434266.445815,285434266.445815,285434266.445815,285434266.445815,285434266.445815
22,90.000000,27,298155090.645274,298188379.590855,298188379.590855,298188379.590855,298188379.590855,298188379.590855,298188379.590855,298188379.590855
22,90.000000,18,310005941.915123,310046476.765594,310762297.955444,311579145.212462,312291233.436853,312808227.140871,312800798.506665,312392521.338858
22,32.300000,512,214359813.971732,214359813.971732,214359813.971732,214359813.971732,214359813.971732,214359813.971732,214359813.971732,214359813.971732
