arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
38,8000.000000,3000,991198569.713846,991198569.713846,991198569.713846,991198569.713846,991198569.713846,991198569.713846,991198569.713846,991198569.713846
38,300.000000,150,31445105.766969,31445105.766969,31445105.766969,31445105.766969,31445105.766969,31445105.766969,31445105.766969,31445105.766969
38,1500.000000,600,180836339.744963,180836339.744963,180836339.744963,180836339.744963,180836339.744963,180836339.744963,180836339.744963,180836339.744963
38,13.000000,262144,42984371.288468,41425985.284221,41425985.284221,41425985.284221,41425985.284221,41425985.284221,41425985.284221,41425985.284221
38,15.300000,32768,63712879.127314,62249786.942553,62249786.942553,62249786.942553,62249786.942553,62249786.942553,62249786.942553,62249786.942553
38,19.700000,4096,97710920.967787,97710920.967787,97710920.967787,97710920.967787,97710920.967787,97710920.967787,97710920.967787,97710920.967787
38,32.300000,512,173381760.687292,173381760.687292,173381760.687292,173381760.687292,173381760.687292,173381760.687292,173381760.687292,173381760.687292
38,90.000000,36,232209887.648297,232082807.749981,231723970.164346,231840699.928653,232091246.011639,240235158.989950,240254178.436277,232070214.069492
38,90.000000,27,238493418.002342,241085919.793984,242529141.807233,243074159.835494,243073835.882628,242948082.780534,242394445.423415,243074187.364347
38,90.000000,18,240154803.709488,240277205.489222,240277205.489222,240277205.489222,240277205.489222,240277205.489222,240277205.489222,240277205.489222
