arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
40,8000.000000,3000,985874688.522930,985874688.522930,985874688.522930,985874688.522930,985874688.522930,985874688.522930,985874688.522930,985874688.522930
40,1500.000000,600,181771876.925945,181771876.925945,181771876.925945,181771876.925945,181771876.925945,181771876.925945,181771876.925945,181771876.925945
40,300.000000,150,31783186.342097,31783186.342097,31783186.342097,31783186.342097,31783186.342097,31783186.342097,31783186.342097,31783186.342097
40,13.000000,262144,40456581.482307,39203730.010106,39203730.010106,39203730.010106,39203730.010106,39203730.010106,39203730.010106,39203730.010106
40,15.300000,32768,57126505.135585,56149977.461188,56149977.461188,56149977.461188,56149977.461188,56149977.461188,56149977.461188,56149977.461188
40,19.700000,4096,94518973.795793,94518973.795793,94518973.795793,94518973.795793,94518973.795793,94518973.795793,94518973.795793,94518973.795793
40,32.300000,512,167328127.970349,167328127.970349,167328127.970349,167328127.970349,167328127.970349,167328127.970349,167328127.970349,167328127.970349
40,90.000000,36,222544005.533793,222203030.856492,222580181.066383,223691537.987672,227773071.758081,232664123.067214,231750392.735506,229988141.295472
40,90.000000,27,231138732.682802,233226370.667203,234819152.286883,234819152.286883,234818953.883181,234750635.133681,234281998.127670,234819152.286883
40,90.000000,18,231666944.411698,231666944.411698,231666944.411698,231666944.411698,231666944.411698,231666944.411698,231666944.411698,231666944.411698
