arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
34,300.000000,150,32839912.973676,32839912.973676,32839912.973676,32839912.973676,32839912.973676,32839912.973676,32839912.973676,32839912.973676
34,8000.000000,3000,987703233.548679,987703233.548679,987703233.548679,987703233.548679,987703233.548679,987703233.548679,987703233.548679,987703233.548679
34,1500.000000,600,180686199.892633,180686199.892633,180686199.892633,180686199.892633,180686199.892633,180686199.892633,180686199.892633,180686199.892633
34,13.000000,262144,48908401.134348,48623591.739535,48623591.739535,48623591.739535,48623591.739535,48623591.739535,48623591.739535,48623591.739535
34,15.300000,32768,70160213.079658,70160213.079658,70160213.079658,70160213.079658,70160213.079658,70160213.079658,70160213.079658,70160213.079658
34,19.700000,4096,108608177.005602,108608177.005602,108608177.005602,108608177.005602,108608177.005602,108608177.005602,108608177.005602,108608177.005602
34,32.300000,512,184492969.019235,184492969.019235,184492969.019235,184492969.019235,184492969.019235,184492969.019235,184492969.019235,184492969.019235
34,90.000000,36,248684315.434815,248851368.816822,249947082.050348,250104361.123207,250353453.813713,250353453.813713,250353453.813713,250353453.813713
34,90.000000,27,251657994.954948,250450983.942285,249533736.966203,249505702.760211,260862237.483336,259423494.933949,262397726.486611,260813363.294231
34,90.000000,18,261135195.482530,261138088.300332,261138088.300332,261138069.089969,261138069.089969,261138088.300332,261138088.300332,261138088.300332
