arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
34,8000.000000,3000,984012361.034429,984012361.034429,984012361.034429,984012361.034429,984012361.034429,984012361.034429,984012361.034429,984012361.034429
34,300.000000,150,32947660.879479,32947660.879479,32947660.879479,32947660.879479,32947660.879479,32947660.879479,32947660.879479,32947660.879479
34,1500.000000,600,180267902.547167,180267902.547167,180267902.547167,180267902.547167,180267902.547167,180267902.547167,180267902.547167,180267902.547167
34,13.000000,262144,50154080.044671,49625780.602801,49625780.602801,49625780.602801,49625780.602801,49625780.602801,49625780.602801,49625780.602801
34,15.300000,32768,69544015.899803,69544015.899803,69544015.899803,69544015.899803,69544015.899803,69544015.899803,69544015.899803,69544015.899803
34,19.700000,4096,108627699.688188,108351092.229496,108351092.229496,108351092.229496,108351092.229496,108351092.229496,108351092.229496,108351092.229496
34,32.300000,512,184102846.764078,184102846.764078,184102846.764078,184102846.764078,184102846.764078,184102846.764078,184102846.764078,184102846.764078
34,90.000000,36,247575461.979205,247455372.824645,247422538.879380,249996312.220450,250001219.525420,249962373.988294,249962373.988294,249962373.988294
34,90.000000,27,252555071.074936,255496320.863371,257261098.763793,259643768.556559,261542344.460672,260475799.167319,261785783.074580,261515225.464805
34,90.000000,18,259375258.056378,259375846.643264,259375846.643264,259375846.643264,259375846.643264,259375846.643264,259375846.643264,259375846.643264
