arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
30,1500.000000,600,183873974.986986,183873974.986986,183873974.986986,183873974.986986,183873974.986986,183873974.986986,183873974.986986,183873974.986986
30,8000.000000,3000,999501129.337384,999501129.337384,999501129.337384,999501129.337384,999501129.337384,999501129.337384,999501129.337384,999501129.337384
30,300.000000,150,32610756.606373,32610756.606373,32610756.606373,32610756.606373,32610756.606373,32610756.606373,32610756.606373,32610756.606373
30,13.000000,262144,58958888.622645,58958888.622645,58958888.622645,58958888.622645,58958888.622645,58958888.622645,58958888.622645,58958888.622645
30,15.300000,32768,79064254.466231,79064254.466231,79064254.466231,79064254.466231,79064254.466231,79064254.466231,79064254.466231,79064254.466231
30,19.700000,4096,117184849.558343,117184849.558343,117184849.558343,117184849.558343,117184849.558343,117184849.558343,117184849.558343,117184849.558343
30,32.300000,512,195544298.457444,195544298.457444,195544298.457444,195544298.457444,195544298.457444,195544298.457444,195544298.457444,195544298.457444
30,90.000000,36,263270414.490546,263470375.340165,263470375.340165,263470375.340165,263470375.340165,263470375.340165,263470375.340165,263470375.340165
30,90.000000,27,270670106.536800,270976897.069429,271765689.712548,272349878.161787,273447581.657899,274921776.008991,274916896.036866,273437349.106495
30,90.000000,18,277159303.060439,277781881.314077,277819253.267424,277819253.267424,277819253.267424,277819253.267424,277819253.267424,277819253.267424
