arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
26,8000.000000,3000,998265074.121025,998265074.121025,998265074.121025,998265074.121025,998265074.121025,998265074.121025,998265074.121025,998265074.121025
26,300.000000,150,33251588.980287,33251588.980287,33251588.980287,33251588.980287,33251588.980287,33251588.980287,33251588.980287,33251588.980287
26,1500.000000,600,181304805.024066,181304805.024066,181304805.024066,181304805.024066,181304805.024066,181304805.024066,181304805.024066,181304805.024066
26,13.000000,262144,65865915.003934,65865915.003934,65865915.003934,65865915.003934,65865915.003934,65865915.003934,65865915.003934,65865915.003934
26,15.300000,32768,88772428.563395,88772428.563395,88772428.563395,88772428.563395,88772428.563395,88772428.563395,88772428.563395,88772428.563395
26,19.700000,4096,126174153.309969,126174153.309969,126174153.309969,126174153.309969,126174153.309969,126174153.309969,126174153.309969,126174153.309969
26,90.000000,36,275952461.497899,275952461.497899,275952461.497899,275952461.497899,275952461.497899,275952461.497899,275952461.497899,275952461.497899
26,90.000000,27,285428850.414950,285726227.698727,285910352.043980,285914582.633214,285914582.633214,285914582.633214,285914582.633214,285914582.633214
26,90.000000,18,295390718.976657,296057211.372179,297045139.537313,297718922.041804,297718815.859226,297667207.434001,296646962.137548,297718913.343433
26,32.300000,512,207204051.893766,207204051.893766,207204051.893766,207204051.893766,207204051.893766,207204051.893766,207204051.893766,207204051.893766
