arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
22,1500.000000,600,181859868.729045,181859868.729045,181859868.729045,181859868.729045,181859868.729045,181859868.729045,181859868.729045,181859868.729045
22,300.000000,150,33327553.975823,33327553.975823,33327553.975823,33327553.975823,33327553.975823,33327553.975823,33327553.975823,33327553.975823
22,8000.000000,3000,995188599.462679,995188599.462679,995188599.462679,995188599.462679,995188599.462679,995188599.462679,995188599.462679,995188599.462679
22,13.000000,262144,76895383.376944,76895383.376944,76895383.376944,76895383.376944,76895383.376944,76895383.376944,76895383.376944,76895383.376944
22,15.300000,32768,100119625.986718,100119625.986718,100119625.986718,100119625.986718,100119625.986718,100119625.986718,100119625.986718,100119625.986718
22,19.700000,4096,137042200.854357,137042200.854357,137042200.854357,137042200.854357,137042200.854357,137042200.854357,137042200.854357,137042200.854357
22,90.000000,36,286211014.452505,286211014.452505,286211014.452505,286211014.452505,286211014.452505,286211014.452505,286211014.452505,286211014.452505
22,90.000000,27,299623463.501504,299624391.968224,299624391.968224,299624391.968224,299624391.968224,299624391.968224,299624391.968224,299624391.968224
22,90.000000,18,310694754.370640,311235008.312517,311564697.209517,312230542.070276,312668040.411813,313367359.049519,313353386.398388,312870075.336880
22,32.300000,512,217204907.745370,217204907.745370,217204907.745370,217204907.745370,217204907.745370,217204907.745370,217204907.745370,217204907.745370
