arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
30,1500.000000,600,181477742.572712,181477742.572712,181477742.572712,181477742.572712,181477742.572712,181477742.572712,181477742.572712,181477742.572712
30,300.000000,150,33218864.150024,33218864.150024,33218864.150024,33218864.150024,33218864.150024,33218864.150024,33218864.150024,33218864.150024
30,8000.000000,3000,988240092.273723,988240092.273723,988240092.273723,988240092.273723,988240092.273723,988240092.273723,988240092.273723,988240092.273723
30,13.000000,262144,59058374.913290,58674680.606247,58674680.606247,58674680.606247,58674680.606247,58674680.606247,58674680.606247,58674680.606247
30,15.300000,32768,78842151.965287,78842151.965287,78842151.965287,78842151.965287,78842151.965287,78842151.965287,78842151.965287,78842151.965287
30,19.700000,4096,118047299.982899,118047299.982899,118047299.982899,118047299.982899,118047299.982899,118047299.982899,118047299.982899,118047299.982899
30,32.300000,512,194015081.305210,194015081.305210,194015081.305210,194015081.305210,194015081.305210,194015081.305210,194015081.305210,194015081.305210
30,90.000000,36,262522995.388094,262536462.695828,262536462.695828,262536462.695828,262536462.695828,262536462.695828,262536462.695828,262536462.695828
30,90.000000,27,270497127.802914,271199369.141510,271846902.730102,272035192.630207,271893034.978064,274736456.924925,274723479.241674,271802275.126031
30,90.000000,18,278401176.811488,278901272.184080,278901272.184080,278901272.184080,278901175.403046,278901272.184080,278901272.184080,278901272.184080
