arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
24,8000.000000,3000,994955712.881976,994955712.881976,994955712.881976,994955712.881976,994955712.881976,994955712.881976,994955712.881976,994955712.881976
24,1500.000000,600,181929337.019590,181929337.019590,181929337.019590,181929337.019590,181929337.019590,181929337.019590,181929337.019590,181929337.019590
24,300.000000,150,33478981.567087,33478981.567087,33478981.567087,33478981.567087,33478981.567087,33478981.567087,33478981.567087,33478981.567087
24,13.000000,262144,71670377.421737,71670377.421737,71670377.421737,71670377.421737,71670377.421737,71670377.421737,71670377.421737,71670377.421737
24,15.300000,32768,91793824.132848,91793824.132848,91793824.132848,91793824.132848,91793824.132848,91793824.132848,91793824.132848,91793824.132848
24,19.700000,4096,134207003.021500,134207003.021500,134207003.021500,134207003.021500,134207003.021500,134207003.021500,134207003.021500,134207003.021500
24,90.000000,36,279691009.184702,279691009.184702,279691009.184702,279691009.184702,279691009.184702,279691009.184702,279691009.184702,279691009.184702
24,90.000000,27,295392081.267437,295429122.328634,295429122.328634,295429122.328634,295429122.328634,295429122.328634,295429122.328634,295429122.328634
24,32.300000,512,211495995.830278,211495995.830278,211495995.830278,211495995.830278,211495995.830278,211495995.830278,211495995.830278,211495995.830278
24,90.000000,18,304034894.108108,304042504.655128,304327988.556575,305010097.246859,305599906.267622,306891681.557488,306917850.053050,304913472.780560
