arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
26,300.000000,150,32877481.363886,32877481.363886,32877481.363886,32877481.363886,32877481.363886,32877481.363886,32877481.363886,32877481.363886
26,1500.000000,600,183912599.483805,183912599.483805,183912599.483805,183912599.483805,183912599.483805,183912599.483805,183912599.483805,183912599.483805
26,8000.000000,3000,982892809.778666,982892809.778666,982892809.778666,982892809.778666,982892809.778666,982892809.778666,982892809.778666,982892809.778666
26,13.000000,262144,65978416.249503,65978416.249503,65978416.249503,65978416.249503,65978416.249503,65978416.249503,65978416.249503,65978416.249503
26,15.300000,32768,87781950.067568,87781950.067568,87781950.067568,87781950.067568,87781950.067568,87781950.067568,87781950.067568,87781950.067568
26,19.700000,4096,125589496.835322,125589496.835322,125589496.835322,125589496.835322,125589496.835322,125589496.835322,125589496.835322,125589496.835322
26,90.000000,36,272505500.177377,272505500.177377,272505500.177377,272505500.177377,272505500.177377,272505500.177377,272505500.177377,272505500.177377
26,32.300000,512,206435273.303688,206435273.303688,206435273.303688,206435273.303688,206435273.303688,206435273.303688,206435273.303688,206435273.303688
26,90.000000,27,286383353.033995,286601603.938300,286653221.330083,286653221.330083,286653221.330083,286637432.735680,286637432.735680,286637432.735680
26,90.000000,18,294386323.523343,295044545.565591,295812776.604881,296143991.751352,296648983.682295,296733381.158020,296102833.367911,296808661.307682
