arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
28,1500.000000,600,184466552.832717,184466552.832717,184466552.832717,184466552.832717,184466552.832717,184466552.832717,184466552.832717,184466552.832717
28,300.000000,150,33258729.520849,33258729.520849,33258729.520849,33258729.520849,33258729.520849,33258729.520849,33258729.520849,33258729.520849
28,8000.000000,3000,995026436.557522,995026436.557522,995026436.557522,995026436.557522,995026436.557522,995026436.557522,995026436.557522,995026436.557522
28,13.000000,262144,60547669.409793,60547669.409793,60547669.409793,60547669.409793,60547669.409793,60547669.409793,60547669.409793,60547669.409793
28,15.300000,32768,84294630.553864,84294630.553864,84294630.553864,84294630.553864,84294630.553864,84294630.553864,84294630.553864,84294630.553864
28,19.700000,4096,121817321.985523,121817321.985523,121817321.985523,121817321.985523,121817321.985523,121817321.985523,121817321.985523,121817321.985523
28,90.000000,36,267771137.534177,267810678.292723,267810678.292723,267810678.292723,267810678.292723,267810678.292723,267810678.292723,267810678.292723
28,32.300000,512,201874859.755197,201874859.755197,201874859.755197,201874859.755197,201874859.755197,201874859.755197,201874859.755197,201874859.755197
28,90.000000,27,279069326.720038,279512116.344834,280896441.640195,280983653.183423,280994220.210986,280980716.665036,280980716.665036,280980716.665036
28,90.000000,18,287447136.414016,288391848.575494,288737612.666222,288737591.274831,288737574.798605,288729183.378816,288647126.207198,288737612.666222
