arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
36,1500.000000,600,179769089.941747,179769089.941747,179769089.941747,179769089.941747,179769089.941747,179769089.941747,179769089.941747,179769089.941747
36,8000.000000,3000,982635737.730653,982635737.730653,982635737.730653,982635737.730653,982635737.730653,982635737.730653,982635737.730653,982635737.730653
36,300.000000,150,31984179.249533,31984179.249533,31984179.249533,31984179.249533,31984179.249533,31984179.249533,31984179.249533,31984179.249533
36,13.000000,262144,47479797.915827,46823778.780119,46823778.780119,46823778.780119,46823778.780119,46823778.780119,46823778.780119,46823778.780119
36,15.300000,32768,65981171.224974,65981171.224974,65981171.224974,65981171.224974,65981171.224974,65981171.224974,65981171.224974,65981171.224974
36,19.700000,4096,101093997.414814,101093997.414814,101093997.414814,101093997.414814,101093997.414814,101093997.414814,101093997.414814,101093997.414814
36,32.300000,512,178385644.595459,178385644.595459,178385644.595459,178385644.595459,178385644.595459,178385644.595459,178385644.595459,178385644.595459
36,90.000000,36,239977585.247049,239521780.501911,239837056.163149,242048496.113390,244319967.052445,244823771.443163,244811826.060465,243904249.963723
36,90.000000,27,241673508.944698,246770674.023914,249297884.972067,250878398.764226,250878078.553602,250610095.169339,249083691.129434,250878464.851674
36,90.000000,18,250251834.530870,250251834.530870,250251834.530870,250251834.530870,250251834.530870,250251834.530870,250251834.530870,250251834.530870
