arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
20,8000.000000,3000,1000366625.446803,1000366625.446803,1000366625.446803,1000366625.446803,1000366625.446803,1000366625.446803,1000366625.446803,1000366625.446803
20,300.000000,150,34024540.270203,34024540.270203,34024540.270203,34024540.270203,34024540.270203,34024540.270203,34024540.270203,34024540.270203
20,1500.000000,600,182992841.874749,182992841.874749,182992841.874749,182992841.874749,182992841.874749,182992841.874749,182992841.874749,182992841.874749
20,13.000000,262144,81092954.998687,81092954.998687,81092954.998687,81092954.998687,81092954.998687,81092954.998687,81092954.998687,81092954.998687
20,15.300000,32768,102616564.462059,102616564.462059,102616564.462059,102616564.462059,102616564.462059,102616564.462059,102616564.462059,102616564.462059
20,19.700000,4096,141753287.248595,141753287.248595,141753287.248595,141753287.248595,141753287.248595,141753287.248595,141753287.248595,141753287.248595
20,90.000000,36,291447866.653319,291447866.653319,291447866.653319,291447866.653319,291447866.653319,291447866.653319,291447866.653319,291447866.653319
20,90.000000,27,305499669.755490,305499669.755490,305499669.755490,305499669.755490,305499669.755490,305499669.755490,305499669.755490,305499669.755490
20,90.000000,18,317998249.899027,318313065.119126,318679537.077692,318702263.142813,318688350.124343,318702263.142813,318702263.142813,318702263.142813
20,32.300000,512,224770285.412634,224770285.412634,224770285.412634,224770285.412634,224770285.412634,224770285.412634,224770285.412634,224770285.412634
