arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
22,8000.000000,3000,1004599743.187116,1004599743.187116,1004599743.187116,1004599743.187116,1004599743.187116,1004599743.187116,1004599743.187116,1004599743.187116
22,300.000000,150,33677049.123230,33677049.123230,33677049.123230,33677049.123230,33677049.123230,33677049.123230,33677049.123230,33677049.123230
22,1500.000000,600,183862097.099854,183862097.099854,183862097.099854,183862097.099854,183862097.099854,183862097.099854,183862097.099854,183862097.099854
22,13.000000,262144,74523011.030137,74523011.030137,74523011.030137,74523011.030137,74523011.030137,74523011.030137,74523011.030137,74523011.030137
22,15.300000,32768,99201226.836610,99201226.836610,99201226.836610,99201226.836610,99201226.836610,99201226.836610,99201226.836610,99201226.836610
22,19.700000,4096,134341692.345116,134341692.345116,134341692.345116,134341692.345116,134341692.345116,134341692.345116,134341692.345116,134341692.345116
22,90.000000,36,286173149.885037,286173149.885037,286173149.885037,286173149.885037,286173149.885037,286173149.885037,286173149.885037,286173149.885037
22,90.000000,27,297975352.886751,298030272.162316,298030272.162316,298030272.162316,298030272.162316,298030272.162316,298030272.162316,298030272.162316
22,90.000000,18,311758107.614877,310047326.390241,310514386.927741,311383445.043156,311974539.220917,312505606.691470,312518399.994673,311805925.967762
22,32.300000,512,216288925.635758,216288925.635758,216288925.635758,216288925.635758,216288925.635758,216288925.635758,216288925.635758,216288925.635758
