arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
22,1500.000000,600,182473853.069916,182473853.069916,182473853.069916,182473853.069916,182473853.069916,182473853.069916,182473853.069916,182473853.069916
22,300.000000,150,33499657.982540,33499657.982540,33499657.982540,33499657.982540,33499657.982540,33499657.982540,33499657.982540,33499657.982540
22,8000.000000,3000,990143265.428237,990143265.428237,990143265.428237,990143265.428237,990143265.428237,990143265.428237,990143265.428237,990143265.428237
22,13.000000,262144,76664704.925119,76664704.925119,76664704.925119,76664704.925119,76664704.925119,76664704.925119,76664704.925119,76664704.925119
22,15.300000,32768,96254809.167603,96254809.167603,96254809.167603,96254809.167603,96254809.167603,96254809.167603,96254809.167603,96254809.167603
22,19.700000,4096,135570643.680056,135570643.680056,135570643.680056,135570643.680056,135570643.680056,135570643.680056,135570643.680056,135570643.680056
22,90.000000,36,283527822.754730,283527822.754730,283527822.754730,283527822.754730,283527822.754730,283527822.754730,283527822.754730,283527822.754730
22,90.000000,27,298885221.175086,298925189.395283,298925189.395283,298925189.395283,298925189.395283,298925189.395283,298925189.395283,298925189.395283
22,90.000000,18,310700392.793824,312518855.730497,311316361.660681,312497242.948798,312419541.353850,313346626.496252,313352541.235094,312537517.694948
22,32.300000,512,214548009.839180,214548009.839180,214548009.839180,214548009.839180,214548009.839180,214548009.839180,214548009.839180,214548009.839180
