arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
32,300.000000,150,32683163.592809,32683163.592809,32683163.592809,32683163.592809,32683163.592809,32683163.592809,32683163.592809,32683163.592809
32,8000.000000,3000,1001993128.636399,1001993128.636399,1001993128.636399,1001993128.636399,1001993128.636399,1001993128.636399,1001993128.636399,1001993128.636399
32,1500.000000,600,181299458.741993,181299458.741993,181299458.741993,181299458.741993,181299458.741993,181299458.741993,181299458.741993,181299458.741993
32,13.000000,262144,54735298.054870,54735298.054870,54735298.054870,54735298.054870,54735298.054870,54735298.054870,54735298.054870,54735298.054870
32,15.300000,32768,75651886.740608,75651886.740608,75651886.740608,75651886.740608,75651886.740608,75651886.740608,75651886.740608,75651886.740608
32,19.700000,4096,111681323.461257,111681323.461257,111681323.461257,111681323.461257,111681323.461257,111681323.461257,111681323.461257,111681323.461257
32,32.300000,512,190221562.143679,190221562.143679,190221562.143679,190221562.143679,190221562.143679,190221562.143679,190221562.143679,190221562.143679
32,90.000000,36,253918946.062654,254558483.939662,254650766.734157,254665236.651064,254665236.651064,254626068.661767,254626068.661767,254626068.661767
32,90.000000,27,262273159.632213,262302411.129978,262371308.170252,262807803.677488,263454730.741169,268587909.930283,268511082.707236,263415292.037430
32,90.000000,18,271192870.777571,271280916.839880,271281731.283532,271281731.283532,271281731.283532,271281731.283532,271281731.283532,271281731.283532
