arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
36,300.000000,150,31531555.325192,31531555.325192,31531555.325192,31531555.325192,31531555.325192,31531555.325192,31531555.325192,31531555.325192
36,8000.000000,3000,990111135.462745,990111135.462745,990111135.462745,990111135.462745,990111135.462745,990111135.462745,990111135.462745,990111135.462745
36,1500.000000,600,179282826.033521,179282826.033521,179282826.033521,179282826.033521,179282826.033521,179282826.033521,179282826.033521,179282826.033521
36,13.000000,262144,45656834.768518,45656834.768518,45656834.768518,45656834.768518,45656834.768518,45656834.768518,45656834.768518,45656834.768518
36,15.300000,32768,69394704.762023,69394704.762023,69394704.762023,69394704.762023,69394704.762023,69394704.762023,69394704.762023,69394704.762023
36,19.700000,4096,102665586.826231,102665586.826231,102665586.826231,102665586.826231,102665586.826231,102665586.826231,102665586.826231,102665586.826231
36,32.300000,512,181737666.913884,181737666.913884,181737666.913884,181737666.913884,181737666.913884,181737666.913884,181737666.913884,181737666.913884
36,90.000000,36,240584452.917879,240988086.478717,242090172.479625,242815060.078626,243917425.956388,244516991.749247,244632849.445173,244065423.987718
36,90.000000,27,245865494.775777,247481625.813414,249906146.157223,251350346.186671,251349863.109334,251132532.371110,249536239.407955,251350347.237280
36,90.000000,18,250179290.142856,250350918.574080,250350918.574080,250350918.574080,250350918.574080,250350918.574080,250350918.574080,250350918.574080
