arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
22,8000.000000,3000,993079685.316754,993079685.316754,993079685.316754,993079685.316754,993079685.316754,993079685.316754,993079685.316754,993079685.316754
22,300.000000,150,33701172.897636,33701172.897636,33701172.897636,33701172.897636,33701172.897636,33701172.897636,33701172.897636,33701172.897636
22,1500.000000,600,184421817.312140,184421817.312140,184421817.312140,184421817.312140,184421817.312140,184421817.312140,184421817.312140,184421817.312140
22,13.000000,262144,76640475.704716,76640475.704716,76640475.704716,76640475.704716,76640475.704716,76640475.704716,76640475.704716,76640475.704716
22,15.300000,32768,99486983.175089,99486983.175089,99486983.175089,99486983.175089,99486983.175089,99486983.175089,99486983.175089,99486983.175089
22,19.700000,4096,137602888.122159,137602888.122159,137602888.122159,137602888.122159,137602888.122159,137602888.122159,137602888.122159,137602888.122159
22,90.000000,36,284327930.146997,284327930.146997,284327930.146997,284327930.146997,284327930.146997,284327930.146997,284327930.146997,284327930.146997
22,90.000000,27,299787288.525644,299787288.525644,299787288.525644,299787288.525644,299787288.525644,299787288.525644,299787288.525644,299787288.525644
22,90.000000,18,310219190.494296,310598322.241707,311111243.868104,311574800.758514,311892262.506649,312982422.618456,312981298.536888,312180442.763713
22,32.300000,512,214533623.687155,214533623.687155,214533623.687155,214533623.687155,214533623.687155,214533623.687155,214533623.687155,214533623.687155
