arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
32,300.000000,150,31786769.478511,31786769.478511,31786769.478511,31786769.478511,31786769.478511,31786769.478511,31786769.478511,31786769.478511
32,1500.000000,600,179234585.777126,179234585.777126,179234585.777126,179234585.777126,179234585.777126,179234585.777126,179234585.777126,179234585.777126
32,8000.000000,3000,995612137.442319,995612137.442319,995612137.442319,995612137.442319,995612137.442319,995612137.442319,995612137.442319,995612137.442319
32,13.000000,262144,53980989.247315,53914171.754365,53914171.754365,53914171.754365,53914171.754365,53914171.754365,53914171.754365,53914171.754365
32,15.300000,32768,75440832.477452,75440832.477452,75440832.477452,75440832.477452,75440832.477452,75440832.477452,75440832.477452,75440832.477452
32,19.700000,4096,113605360.332475,113605360.332475,113605360.332475,113605360.332475,113605360.332475,113605360.332475,113605360.332475,113605360.332475
32,32.300000,512,188041527.834242,188041527.834242,188041527.834242,188041527.834242,188041527.834242,188041527.834242,188041527.834242,188041527.834242
32,90.000000,36,254620043.707509,255108679.556793,255173694.348383,255245107.383929,255245107.383929,255245107.383929,255245107.383929,255245107.383929
32,90.000000,27,261852035.662004,259615564.507312,258721510.180643,262687524.138220,263894363.335780,268079394.084528,268105480.126396,264201295.122367
32,90.000000,18,270112950.347138,270508195.531117,270508195.531117,270508195.531117,270508195.531117,270508195.531117,270508195.531117,270508195.531117
