arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
26,1500.000000,600,182986459.051651,182986459.051651,182986459.051651,182986459.051651,182986459.051651,182986459.051651,182986459.051651,182986459.051651
26,8000.000000,3000,975873623.621212,975873623.621212,975873623.621212,975873623.621212,975873623.621212,975873623.621212,975873623.621212,975873623.621212
26,300.000000,150,33570671.977612,33570671.977612,33570671.977612,33570671.977612,33570671.977612,33570671.977612,33570671.977612,33570671.977612
26,13.000000,262144,67709399.381071,67709399.381071,67709399.381071,67709399.381071,67709399.381071,67709399.381071,67709399.381071,67709399.381071
26,15.300000,32768,89588088.060035,89588088.060035,89588088.060035,89588088.060035,89588088.060035,89588088.060035,89588088.060035,89588088.060035
26,19.700000,4096,125797791.242649,125797791.242649,125797791.242649,125797791.242649,125797791.242649,125797791.242649,125797791.242649,125797791.242649
26,90.000000,36,273414564.843443,273414564.843443,273414564.843443,273414564.843443,273414564.843443,273414564.843443,273414564.843443,273414564.843443
26,90.000000,27,285461291.562063,286017270.545179,286088113.888521,286132279.132252,286132279.132252,286132279.132252,286132279.132252,286132279.132252
26,90.000000,18,293305131.577072,294344385.961581,295251530.362798,295906094.805441,295905919.623159,295878981.504519,295383117.523425,295906094.805441
26,32.300000,512,205942291.062059,205942291.062059,205942291.062059,205942291.062059,205942291.062059,205942291.062059,205942291.062059,205942291.062059
