arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode7_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time
28,8000.000000,3000,981439727.941206,981439727.941206,981439727.941206,981439727.941206,981439727.941206,981439727.941206,981439727.941206,981439727.941206
28,300.000000,150,32647251.395021,32647251.395021,32647251.395021,32647251.395021,32647251.395021,32647251.395021,32647251.395021,32647251.395021
28,1500.000000,600,184003255.732986,184003255.732986,184003255.732986,184003255.732986,184003255.732986,184003255.732986,184003255.732986,184003255.732986
28,13.000000,262144,61456107.330550,61456107.330550,61456107.330550,61456107.330550,61456107.330550,61456107.330550,61456107.330550,61456107.330550
28,15.300000,32768,82593510.983063,82593510.983063,82593510.983063,82593510.983063,82593510.983063,82593510.983063,82593510.983063,82593510.983063
28,19.700000,4096,123652904.411784,123652904.411784,123652904.411784,123652904.411784,123652904.411784,123652904.411784,123652904.411784,123652904.411784
28,32.300000,512,202218809.267444,202218809.267444,202218809.267444,202218809.267444,202218809.267444,202218809.267444,202218809.267444,202218809.267444
28,90.000000,36,269009114.761442,269040725.716398,269040725.716398,269040725.716398,269040725.716398,269040725.716398,269040725.716398,269040725.716398
28,90.000000,27,277933400.743151,278785686.525463,279563678.454481,280015472.180578,280025724.962036,280015472.180578,280015472.180578,280015472.180578
28,90.000000,18,286828701.389024,287787529.189712,288222607.323321,288324753.540569,288324605.839232,288324770.732016,288324770.732016,288324770.732016
