frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,197578.554532,29585.000000,99.156442
4,225357.594556,31122.000000,164.468842
8,337455.197680,54611.000000,137.371758
16,541763.115395,80209.000000,537.536975
32,845039.457518,103168.000000,2354.645409
64,444248.997348,143159.000000,3198.929352
128,571087.634589,63037.000000,10357.815165
256,10500016.389441,301056.000000,457.791437
512,882307.204686,120257.000000,3438.087550
1024,546509.168432,227407.000000,7337.366353
2048,279597.417756,64319.000000,4825.869248
4096,960680.709261,154313.000000,376373.956653
8192,314859.854775,49155.000000,232085.158970
16384,746247.590678,162556.000000,158946.761766
32768,318727.169011,59196.000000,96116.174294
65536,368472.816029,52715.000000,141447.134457
