frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,799419.349633,302098.000000,509.192498
4,287293.614313,73106.000000,18934.553599
8,339194.463136,233346.000000,43.081318
16,256332.140421,75604.000000,23025.233680
32,160523.421195,97735.000000,1432.906138
64,77145.961048,13940.000000,2853.829883
128,448367.074503,159854.000000,2469.864166
256,372275.995450,192973.000000,117614.371622
512,339185.592551,186060.000000,3001.662206
1024,352975.544081,195555.000000,18532.390078
2048,1013892.291119,293113.000000,10513.047370
4096,443639.945803,205881.000000,171775.110188
8192,394126.223314,196710.000000,36080.857390
16384,158723.401328,73546.000000,24983.875580
32768,1092027.343750,269093.000000,1058066.314073
65536,540550.889197,209188.000000,340922.722695
