frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,775551.453662,265653.000000,223230.182905
4,516964.657448,260186.000000,364.868469
8,1112301.525478,283210.000000,241.302714
16,998493.167017,275261.000000,250.603272
32,701703.540213,183710.000000,3118.001443
64,1398006.108706,293793.000000,1189.821835
128,1122784.892125,276506.000000,264094.133725
256,976239.379226,220201.000000,20386.115348
512,1097827.492054,277605.000000,11709.358266
1024,955134.421991,236667.000000,78758.484813
2048,1037643.093760,297699.000000,49251.031969
4096,681562.014511,231084.000000,125947.210727
8192,891018.784684,289687.000000,348539.510812
16384,1369840.387637,110286.000000,1090053.408673
32768,962410.770460,141315.000000,0.000000
65536,2213375.093961,171882.000000,1962033.345788
