frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,106743.482166,32448.000000,714.827951
4,553624.995172,252137.000000,772.454529
8,483177.196224,286189.000000,666.559075
16,430658.003440,233184.000000,548.793222
32,169567.521486,61235.000000,563.696727
64,221131.345046,164922.000000,575.416371
128,724940.529582,267219.000000,956.443935
256,319754.372075,174381.000000,10982.706178
512,362270.975313,126851.000000,120496.522037
1024,166135.888471,61229.000000,54511.705954
2048,229569.253695,53740.000000,25089.159591
4096,516633.577961,180981.000000,90827.347385
8192,326346.245362,94424.000000,72628.998974
16384,828770.297164,269389.000000,201813.342644
32768,1647574.237984,245156.000000,1597825.956912
65536,489652.228551,188176.000000,429106.267974
