frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,133184.824695,36239.000000,347.037462
4,513935.827682,290937.000000,2610.718292
8,148481.468914,59881.000000,2156.640211
16,471424.499283,139505.000000,4043.200589
32,422360.431138,282676.000000,329.192953
64,936715.250523,111050.000000,1700.288799
128,210790.938840,97341.000000,2670.648798
256,666358.118616,292965.000000,2168.766931
512,170599.258055,83530.000000,6195.648150
1024,849143.907013,272665.000000,8089.127394
2048,492321.437115,236217.000000,230207.209090
4096,357187.143047,97215.000000,38686.498498
8192,379931.943935,128343.000000,27873.696831
16384,228883.443635,92965.000000,31905.842976
32768,513803.122321,210357.000000,369799.752824
65536,485329.339068,237393.000000,117012.349929
