frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,215217.285061,97597.000000,164.335024
4,130707.470796,53119.000000,686.922121
8,596939.495841,242321.000000,488.279633
16,248555.366066,152045.000000,200.005000
32,220224.816983,90177.000000,308.804145
64,319702.784544,182272.000000,914.580778
128,676026.140672,290130.000000,2062.000000
256,635154.746371,280981.000000,7267.387151
512,344576.270799,188253.000000,9844.383119
1024,288000.219043,113054.000000,13636.726220
2048,307945.684285,115858.000000,20602.537198
4096,558985.582302,218889.000000,176691.840794
8192,402717.058180,189094.000000,123023.866262
16384,212635.994658,87228.000000,105060.803347
32768,545446.806833,188951.000000,399832.652350
65536,736859.543866,233808.000000,0.000000
