frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,626658.752681,228177.000000,293.208117
4,246559.430152,76406.000000,7033.793998
8,521461.265546,305109.000000,1114.946635
16,243936.066770,122571.000000,555.244090
32,175281.010945,34641.000000,1222.099014
64,608066.371626,245155.000000,5464.633840
128,752707.665130,180826.000000,1755.814911
256,145342.260169,59973.000000,23850.202976
512,296520.863888,177048.000000,2550.923754
1024,556095.832106,298231.000000,30331.620613
2048,167671.371021,106162.000000,20536.536782
4096,279654.286491,132135.000000,58613.699781
8192,154025.640317,48848.000000,35886.090035
16384,256792.305839,43282.000000,29433.440777
32768,350412.073003,108700.000000,0.000000
65536,700719.584180,251610.000000,390267.063011
