frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1488119.978000,164860.000000,251.561126
4,209698.128859,33218.000000,13195.174989
8,315601.378395,88073.000000,1933.731626
16,128043.991468,54189.000000,7237.835174
32,4880018.921759,374936.000000,533.883883
64,425823.915248,226935.000000,467.559622
128,103080.202255,40808.000000,697.355003
256,164851.360838,28982.000000,1653.518068
512,482965.310888,268943.000000,2576.638896
1024,571395.124748,79854.000000,5416.277042
2048,504593.938555,349040.000000,251461.827469
4096,451675.098664,248921.000000,19270.978309
8192,313418.273855,72780.000000,42476.747510
16384,508913.750036,277497.000000,211684.384422
32768,423476.052411,131016.000000,106274.608656
65536,433281.765553,111419.000000,114383.687347
