frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,246347.496107,115722.000000,2949.434183
4,322874.034978,154150.000000,111.112556
8,225002.724701,87664.000000,324.946149
16,365315.582594,180367.000000,233.565837
32,336392.467888,203333.000000,2219.728812
64,502192.633523,210365.000000,504.379817
128,395543.579425,243331.000000,8993.820378
256,666070.889616,299640.000000,1134.312126
512,618755.520879,250100.000000,10744.077066
1024,669817.826861,263736.000000,13142.972723
2048,427506.048043,276342.000000,60247.674528
4096,425566.986373,187774.000000,98124.670827
8192,368219.672083,143494.000000,132819.424927
16384,1475386.985574,270841.000000,862804.704666
32768,1348496.030486,294518.000000,835174.747165
65536,369504.752589,119127.000000,0.000000
