frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,289479.556703,121485.000000,1183.439479
4,113193.179808,60793.000000,193.540693
8,238182.649135,113030.000000,1526.465198
16,476854.221516,238096.000000,1760.102838
32,402637.985055,232692.000000,227.338954
64,234300.291462,151032.000000,2178.029385
128,522966.003466,268590.000000,1462.725196
256,461804.834061,259969.000000,18117.670739
512,369867.547725,220648.000000,16615.388891
1024,222942.562982,152295.000000,8173.158202
2048,908742.893650,270838.000000,282206.485186
4096,305775.428591,89424.000000,67350.614504
8192,530874.315978,152785.000000,358466.247552
16384,591383.768204,272299.000000,127673.735040
32768,1607250.917363,260423.000000,1314736.358271
65536,683408.032916,182878.000000,541297.424051
