frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,487211.072087,77326.000000,9604.344434
4,573876.687449,105386.000000,296.076004
8,308911.849384,56325.000000,10212.389975
16,408182.361803,141271.000000,7094.329990
32,282686.747500,32311.000000,28802.652812
64,277477.501960,86476.000000,13288.655350
128,523375.384972,149751.000000,3779.853569
256,215635.642469,88736.000000,869.292241
512,440073.935866,132996.000000,4306.512742
1024,150591.852867,48238.000000,11964.911157
2048,437609.543047,302694.000000,36817.600139
4096,319558.049365,167108.000000,63794.225373
8192,640442.070744,278607.000000,114968.768529
16384,227169.999980,46139.000000,90969.987089
32768,389604.785137,80705.000000,158065.784330
65536,946818.743095,333309.000000,94907.705451
