frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,494234.635226,179833.000000,129.888414
4,525299.240253,193334.000000,106.752049
8,441140.049276,223929.000000,544.139688
16,730018.087621,294240.000000,179.173101
32,1114821.362973,303433.000000,8306.041837
64,1310392.763990,292406.000000,1427.374513
128,1028185.630482,296913.000000,6551.065410
256,972710.405778,272834.000000,8589.978056
512,968720.810680,274591.000000,31737.336230
1024,573764.819233,218190.000000,137672.326642
2048,1603446.439789,292838.000000,545932.760589
4096,1711041.376862,278253.000000,340869.303284
8192,1440967.490078,295152.000000,157572.531283
16384,1868946.305356,300977.000000,1301594.467509
32768,446155.703470,70588.000000,0.000000
65536,3326327.044416,228290.000000,3103982.921514
