frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,460328.173272,265814.000000,24.899799
4,977734.404965,202759.000000,318.493328
8,198642.433848,67173.000000,3900.826964
16,183510.314176,98259.000000,227.215756
32,153815.955951,35926.000000,14262.361060
64,387342.812741,126070.000000,1328.880356
128,475352.519979,119861.000000,1545.407066
256,101044.717333,21166.000000,10521.463349
512,455182.400780,199699.000000,13965.385602
1024,266686.405240,177299.000000,11350.059251
2048,362418.386428,194451.000000,21641.245459
4096,511746.620095,183882.000000,345495.673228
8192,568115.492926,276699.000000,290918.093346
16384,200145.865845,90606.000000,69308.865457
32768,296759.985648,150633.000000,42000.839634
65536,244547.145994,88447.000000,187074.473796
