frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,501831.100437,238594.000000,2787.376186
4,660225.945145,204829.000000,314.669668
8,412172.246366,95388.000000,211.239201
16,413640.962436,78832.000000,204.061265
32,132474.017162,28406.000000,435.335503
64,353737.692381,58130.000000,1792.933072
128,397714.120676,234910.000000,1247.003208
256,991384.899337,143807.000000,51359.372027
512,573008.955405,141627.000000,31233.529259
1024,446443.608564,142073.000000,22465.956445
2048,319776.996286,95401.000000,9936.846733
4096,592967.374211,110742.000000,12474.883567
8192,359418.143023,86512.000000,52149.822512
16384,377315.104116,73070.000000,19431.413047
32768,8081099.163586,378329.000000,1076046.508395
65536,596866.795625,95218.000000,135155.044153
