frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,1854692.503715,279265.000000,979.068945
4,376607.063866,185391.000000,12165.477549
8,389627.165128,134411.000000,24525.350884
16,307076.524500,145655.000000,198.312884
32,857385.878445,435810.000000,435811.140242
64,360531.559469,29196.000000,37542.852129
128,210641.901724,29640.000000,343.765909
256,336285.203029,97965.000000,2092.954849
512,161180.866889,43487.000000,638.392512
1024,239225.703567,41411.000000,122035.712060
2048,169002.536132,35148.000000,18359.676931
4096,341250.159475,228264.000000,18005.205914
8192,315775.496929,122098.000000,78793.185441
16384,9879614.457567,355203.000000,573653.974672
32768,482143.763293,268993.000000,443095.761107
65536,640384.780229,156700.000000,638818.004743
