frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,215229.946378,73210.000000,291.053260
4,500125.057245,243378.000000,730.087666
8,247424.110090,141078.000000,70.164093
16,444177.164760,288655.000000,365.387466
32,339648.047072,198242.000000,5311.874716
64,400079.995148,243841.000000,3064.912723
128,789151.599191,245103.000000,1172.446587
256,219120.144199,128020.000000,1559.356277
512,593344.160214,266826.000000,4976.661431
1024,814761.150499,286704.000000,19211.788256
2048,524600.830463,255534.000000,115170.691076
4096,564846.912573,241453.000000,110775.173302
8192,544147.928016,211517.000000,166761.977954
16384,352590.088972,150369.000000,104796.867425
32768,754399.150898,241747.000000,277576.228456
65536,282292.014021,81136.000000,0.000000
