frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,79369.825104,24604.000000,425.440948
4,296814.117228,145381.000000,4024.822853
8,652558.382077,290410.000000,517.935324
16,558452.075490,209449.000000,445.653453
32,103165.205006,34814.000000,1224.810189
64,470803.461219,230830.000000,2223.419439
128,723453.656750,220262.000000,1006.125241
256,828840.111797,303041.000000,30809.548861
512,583384.113010,245514.000000,207710.512524
1024,388805.350294,207578.000000,43729.938566
2048,433972.645293,170915.000000,39772.366701
4096,904384.734229,272044.000000,421329.238574
8192,387805.502447,129563.000000,87676.734320
16384,112537.783286,41915.000000,58318.298063
32768,927553.136351,297955.000000,753175.864787
65536,124040.046255,55314.000000,0.000000
