frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,280915.718094,52483.000000,2912.423390
4,151670.197234,53162.000000,213.939244
8,229484.538179,74529.000000,66.947741
16,374116.364361,258718.000000,520.989443
32,261930.861204,185357.000000,3595.886400
64,359891.134045,199232.000000,7578.510936
128,744038.932584,138373.000000,2185.811291
256,203610.981971,111627.000000,2268.894665
512,145376.649040,99649.000000,1530.366949
1024,303890.204176,137177.000000,5189.512694
2048,333659.439081,146377.000000,38499.524439
4096,367068.352221,152255.000000,20411.801513
8192,449489.270661,177687.000000,82672.356353
16384,209925.428095,37393.000000,49563.314306
32768,309542.542436,200979.000000,179165.245849
65536,383168.902253,134356.000000,263736.881962
