frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,191809.872290,83014.000000,5781.096695
4,209259.997658,54974.000000,1897.021349
8,154401.267411,96197.000000,1210.446612
16,358195.336534,129505.000000,11755.642135
32,136741.246985,55684.000000,410.688446
64,242544.535667,136065.000000,1097.662972
128,164519.605151,68680.000000,393.165360
256,632121.023808,132965.000000,2226.104445
512,214691.163533,103479.000000,4012.862569
1024,251634.440544,124307.000000,4453.513894
2048,494895.506285,203348.000000,15889.440078
4096,357205.149130,201837.000000,17862.864132
8192,592549.407016,91672.000000,274609.127818
16384,595717.313329,198002.000000,412815.287723
32768,139008.722877,57748.000000,96605.358268
65536,585255.686687,232375.000000,520218.492204
