frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,238625.994253,105719.000000,62.537988
4,316464.453565,164133.000000,266.330622
8,268150.104298,101492.000000,653.977828
16,481266.866055,277286.000000,730.419742
32,517825.553109,268160.000000,470.000000
64,291054.574518,129845.000000,545.055043
128,423280.329125,280206.000000,22030.790340
256,561618.334537,256188.000000,4098.513999
512,295419.450688,150057.000000,2390.192042
1024,381579.879877,139530.000000,115012.605970
2048,788469.436816,286914.000000,13578.280929
4096,655543.218055,275761.000000,303324.928524
8192,290258.421685,139097.000000,120680.461244
16384,1054319.031057,235737.000000,423449.601361
32768,528960.983634,224675.000000,167955.593783
65536,927626.179904,248282.000000,466809.297685
