frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,147410.749771,54112.000000,271.913589
4,491888.468576,178890.000000,976.693913
8,687719.137827,264623.000000,770.848234
16,762397.236255,245402.000000,225.583687
32,803170.192680,192029.000000,299.324239
64,664956.072926,204766.000000,960.703388
128,1265574.571943,287819.000000,6983.855955
256,1047235.387116,281408.000000,35521.396355
512,1078628.992158,292892.000000,82647.310622
1024,969696.511765,256709.000000,77292.023806
2048,1245662.602959,268364.000000,23817.972458
4096,1249381.026313,293885.000000,461210.165298
8192,619170.409002,204023.000000,199463.536821
16384,459797.557853,91385.000000,246547.851199
32768,1484114.416216,261449.000000,974843.670933
65536,1654404.339781,309162.000000,0.000000
