frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,303774.414541,178422.000000,420.182103
4,481134.016642,274856.000000,422.342278
8,404057.640632,228589.000000,255.640372
16,461773.302926,260552.000000,528.709750
32,184387.818659,70392.000000,767.412536
64,728240.225305,272326.000000,564.010638
128,612681.250449,271816.000000,1284.322000
256,381961.631288,135335.000000,1745.971363
512,520877.985291,215451.000000,75047.603073
1024,553583.860346,217164.000000,60031.970199
2048,525052.026268,241186.000000,101998.533068
4096,526407.133910,195890.000000,63446.478137
8192,701922.644417,268993.000000,144640.637398
16384,508729.284801,311041.000000,77327.351506
32768,722423.126836,265673.000000,411210.091497
65536,1147441.147794,286386.000000,870408.384437
