frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,322203.562812,72585.000000,2033.076978
4,251444.977985,53783.000000,578.406431
8,372835.298061,73420.000000,29851.399816
16,272760.866537,121058.000000,15034.885633
32,364344.606282,96669.000000,5367.698389
64,184934.710263,81912.000000,383.833297
128,120632.776665,26997.000000,1019.516062
256,487678.270703,172144.000000,8874.305550
512,343575.179189,145187.000000,3256.789216
1024,314902.882981,204479.000000,4741.252366
2048,207249.294298,121110.000000,12673.337445
4096,369388.901169,167882.000000,111231.538688
8192,442998.093707,77187.000000,37247.870879
16384,329491.407598,178830.000000,33543.331215
32768,654492.733125,263898.000000,615966.046074
65536,1004953.157051,284113.000000,357838.069413
