frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,219875.014363,69542.000000,14830.395005
4,260243.401955,132561.000000,1421.454537
8,231246.692372,61386.000000,435.574333
16,357952.910550,116941.000000,809.770955
32,340843.265468,187000.000000,1084.964516
64,368449.164966,207121.000000,3953.924506
128,428499.824987,71777.000000,2390.477986
256,200373.737865,75323.000000,2252.045737
512,282667.658773,71787.000000,7868.223624
1024,470258.056137,115862.000000,16756.540962
2048,237692.469500,53592.000000,9423.098853
4096,422432.503984,228138.000000,101573.857724
8192,317804.635210,127212.000000,224111.756276
16384,230489.161209,100220.000000,36309.611317
32768,372592.447077,125121.000000,162309.177273
65536,323991.317470,106781.000000,269519.724610
