frequency,SJF_L2_norm_flow_time,SJF_maximum_flow_time,SJF_longest_H_L2_norm
2,135398.602932,35176.000000,3485.406433
4,263951.975622,85219.000000,33443.042640
8,103887.444530,19512.000000,832.025841
16,1343459.335060,141598.000000,967.437336
32,748331.738180,137257.000000,409.630321
64,389177.360319,171597.000000,9095.482945
128,471383.631732,374557.000000,320.407553
256,443741.112103,54476.000000,738.325809
512,607965.902840,267828.000000,1551.874028
1024,164305.155586,43033.000000,20268.440863
2048,346237.768448,52017.000000,159648.984892
4096,382809.949654,182590.000000,31246.487947
8192,325471.881772,60473.000000,103081.278960
16384,360862.804999,315332.000000,320469.336232
32768,146775.853208,21245.000000,1313.355245
65536,629952.574894,59883.000000,0.000000
